-0.498	11.395	0.000	-9.810	0.000	0.000	0.000	0.000	0.000
-0.011	-2.537	0.872	0.000	0.000	0.000	0.000	0.000	0.000
-0.030	-84.568	-4.267	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	-0.003	0.064	-1.036	0.321	0.000
0.000	0.000	0.000	0.000	-38.835	-9.853	3.617	0.000	0.000
0.000	0.000	0.000	0.000	15.273	-0.858	-1.256	0.000	0.000
0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000
-5.840	0.000	0.000	4.343	10.072	8.809	1.013	1.013	8.809	10.072	4.343
0.727	0.000	0.000	-0.139	0.134	-0.132	-0.086	-0.086	-0.132	0.134	-0.139
-46.552	0.000	0.000	-1.805	-1.865	-6.558	-3.928	-3.928	-6.558	-1.865	-1.805
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.134	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	52.588	8.745	7.220	-13.093	0.342	-7.723	7.723	-0.342	13.093	-7.220
0.000	0.657	-17.389	2.689	0.481	3.893	1.898	-1.898	-3.893	-0.481	-2.689
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
