501
10
0.000000 0.000258 -0.000509 0.001088 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.020000 0.206641 -0.159797 0.227834 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.040000 0.403550 -0.328553 0.442028 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.060000 0.578182 -0.495293 0.632354 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.080000 0.718247 -0.648216 0.789234 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.100000 0.813035 -0.776080 0.905384 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.120000 0.854397 -0.869061 0.976206 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.140000 0.837577 -0.919519 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.160000 0.761791 -0.922616 0.977983 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.180000 0.630507 -0.876746 0.914119 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.200000 0.451388 -0.783715 0.814774 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.220000 0.235890 -0.648695 0.688226 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.240000 -0.001467 -0.479907 0.544065 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.260000 -0.244102 -0.288090 0.392531 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.280000 -0.474573 -0.085773 0.243820 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.300000 -0.675888 0.113592 0.107436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
